date,commodity,market,price,unit
2026-02-02,Rice,Pune,3.4521281792623946e+195,INR/quintal
2026-02-03,Rice,Pune,5.376918900974159e+195,INR/quintal
2026-02-04,Rice,Pune,8.376221538521352e+195,INR/quintal
2026-02-05,Rice,Pune,1.3048139914431907e+196,INR/quintal
2026-02-06,Rice,Pune,2.033516489690164e+196,INR/quintal
2026-02-07,Rice,Pune,3.169190755161376e+196,INR/quintal
2026-02-08,Rice,Pune,4.940849690332685e+196,INR/quintal
2026-02-09,Rice,Pune,7.703579195547127e+196,INR/quintal
2026-02-10,Rice,Pune,1.2013142793119698e+197,INR/quintal
2026-02-11,Rice,Pune,1.873652994249602e+197,INR/quintal
2026-02-12,Rice,Pune,2.9226794004029326e+197,INR/quintal
2026-02-13,Rice,Pune,4.561989030622773e+197,INR/quintal
2026-02-14,Rice,Pune,7.119805534858327e+197,INR/quintal
2026-02-15,Rice,Pune,1.1112011199750576e+198,INR/quintal
2026-02-16,Rice,Pune,1.7349375126323607e+198,INR/quintal
2026-02-17,Rice,Pune,2.709243357473342e+198,INR/quintal
2026-02-18,Rice,Pune,4.231685050071306e+198,INR/quintal
2026-02-19,Rice,Pune,6.61284095627783e+198,INR/quintal
2026-02-20,Rice,Pune,1.0332371589852417e+199,INR/quintal
2026-02-21,Rice,Pune,1.6148265805139433e+199,INR/quintal
2026-02-22,Rice,Pune,2.5249440733274212e+199,INR/quintal
2026-02-23,Rice,Pune,3.948588441596101e+199,INR/quintal
2026-02-24,Rice,Pune,6.174371178989877e+199,INR/quintal
2026-02-25,Rice,Pune,9.660811553900235e+199,INR/quintal
2026-02-26,Rice,Pune,1.5118706029632182e+200,INR/quintal
2026-02-27,Rice,Pune,2.3664333541645856e+200,INR/quintal
2026-02-28,Rice,Pune,3.704254744607347e+200,INR/quintal
2026-03-01,Rice,Pune,5.7990872577244996e+200,INR/quintal
2026-03-02,Rice,Pune,9.078310566582816e+200,INR/quintal
2026-03-03,Rice,Pune,1.4213552749283805e+201,INR/quintal
2026-03-04,Rice,Pune,2.2265419456554536e+201,INR/quintal
2026-03-05,Rice,Pune,3.488643939683098e+201,INR/quintal
2026-03-06,Rice,Pune,5.466866235890799e+201,INR/quintal
2026-03-07,Rice,Pune,8.56886847155492e+201,INR/quintal
2026-03-08,Rice,Pune,1.3438737267835268e+202,INR/quintal
2026-03-09,Rice,Pune,2.108187451071292e+202,INR/quintal
2026-03-10,Rice,Pune,3.305550740903026e+202,INR/quintal
2026-03-11,Rice,Pune,5.185844680386213e+202,INR/quintal
2026-03-12,Rice,Pune,8.13683679155152e+202,INR/quintal
2026-03-13,Rice,Pune,1.277165805510421e+203,INR/quintal
2026-03-14,Rice,Pune,2.005592474518204e+203,INR/quintal
2026-03-15,Rice,Pune,3.150467128371381e+203,INR/quintal
2026-03-16,Rice,Pune,4.9480196135046406e+203,INR/quintal
2026-03-17,Rice,Pune,7.771401261743238e+203,INR/quintal
2026-03-18,Rice,Pune,1.220701164394754e+204,INR/quintal
2026-03-19,Rice,Pune,1.9192032397682755e+204,INR/quintal
2026-03-20,Rice,Pune,3.01550122769439e+204,INR/quintal
2021-01-01,Rice,Nashik,3324.27,INR/quintal
2021-01-02,Rice,Nashik,3323.09,INR/quintal
2021-01-03,Rice,Nashik,3321.48,INR/quintal
2021-01-04,Rice,Nashik,3324.92,INR/quintal
2021-01-05,Rice,Nashik,3324.78,INR/quintal
2021-01-06,Rice,Nashik,3325.09,INR/quintal
2021-01-07,Rice,Nashik,3330.2,INR/quintal
2021-01-08,Rice,Nashik,3334.98,INR/quintal
2021-01-09,Rice,Nashik,3341.76,INR/quintal
2021-01-10,Rice,Nashik,3348.97,INR/quintal
2021-01-11,Rice,Nashik,3358.03,INR/quintal
2021-01-12,Rice,Nashik,3366.92,INR/quintal
2021-01-13,Rice,Nashik,3378.48,INR/quintal
2021-01-14,Rice,Nashik,3391.13,INR/quintal
2021-01-15,Rice,Nashik,3405.7,INR/quintal
2021-01-16,Rice,Nashik,3420.98,INR/quintal
2021-01-17,Rice,Nashik,3435.49,INR/quintal
2021-01-18,Rice,Nashik,3452.21,INR/quintal
2021-01-19,Rice,Nashik,3469.67,INR/quintal
2021-01-20,Rice,Nashik,3488.29,INR/quintal
2021-01-21,Rice,Nashik,3505.63,INR/quintal
2021-01-22,Rice,Nashik,3527.04,INR/quintal
2021-01-23,Rice,Nashik,3549.46,INR/quintal
2021-01-24,Rice,Nashik,3574.82,INR/quintal
2021-01-25,Rice,Nashik,3600.52,INR/quintal
2021-01-26,Rice,Nashik,3626.04,INR/quintal
2021-01-27,Rice,Nashik,3652.49,INR/quintal
2021-01-28,Rice,Nashik,3678.94,INR/quintal
2021-01-29,Rice,Nashik,3710.85,INR/quintal
2021-01-30,Rice,Nashik,3739.9,INR/quintal
2021-01-31,Rice,Nashik,3769.12,INR/quintal
2021-02-01,Rice,Nashik,3804.59,INR/quintal
2021-02-02,Rice,Nashik,3840.33,INR/quintal
2021-02-03,Rice,Nashik,3877.86,INR/quintal
2021-02-04,Rice,Nashik,3916.83,INR/quintal
2021-02-05,Rice,Nashik,3955.44,INR/quintal
2021-02-06,Rice,Nashik,3997.91,INR/quintal
2021-02-07,Rice,Nashik,4040.97,INR/quintal
2021-02-08,Rice,Nashik,4085.5,INR/quintal
2021-02-09,Rice,Nashik,4134.87,INR/quintal
2021-02-10,Rice,Nashik,4185.07,INR/quintal
2021-02-11,Rice,Nashik,4232.0,INR/quintal
2021-02-12,Rice,Nashik,4285.02,INR/quintal
2021-02-13,Rice,Nashik,4341.49,INR/quintal
2021-02-14,Rice,Nashik,4396.03,INR/quintal
2021-02-15,Rice,Nashik,4453.29,INR/quintal
2021-02-16,Rice,Nashik,4516.0,INR/quintal
2021-02-17,Rice,Nashik,4578.36,INR/quintal
2021-02-18,Rice,Nashik,4640.22,INR/quintal
2021-02-19,Rice,Nashik,4710.24,INR/quintal
2021-02-20,Rice,Nashik,4780.2,INR/quintal
2021-02-21,Rice,Nashik,4853.73,INR/quintal
2021-02-22,Rice,Nashik,4929.08,INR/quintal
2021-02-23,Rice,Nashik,5009.44,INR/quintal
2021-02-24,Rice,Nashik,5088.22,INR/quintal
2021-02-25,Rice,Nashik,5173.4,INR/quintal
2021-02-26,Rice,Nashik,5262.99,INR/quintal
2021-02-27,Rice,Nashik,5350.14,INR/quintal
2021-02-28,Rice,Nashik,5441.71,INR/quintal
2021-03-01,Rice,Nashik,5542.1,INR/quintal
2021-03-02,Rice,Nashik,5644.82,INR/quintal
2021-03-03,Rice,Nashik,5746.91,INR/quintal
2021-03-04,Rice,Nashik,5851.74,INR/quintal
2021-03-05,Rice,Nashik,5963.81,INR/quintal
2021-03-06,Rice,Nashik,6080.0,INR/quintal
2021-03-07,Rice,Nashik,6199.41,INR/quintal
2021-03-08,Rice,Nashik,6329.03,INR/quintal
2021-03-09,Rice,Nashik,6459.07,INR/quintal
2021-03-10,Rice,Nashik,6589.96,INR/quintal
2021-03-11,Rice,Nashik,6730.57,INR/quintal
2021-03-12,Rice,Nashik,6873.6,INR/quintal
2021-03-13,Rice,Nashik,7019.79,INR/quintal
2021-03-14,Rice,Nashik,7175.72,INR/quintal
2021-03-15,Rice,Nashik,7339.02,INR/quintal
2021-03-16,Rice,Nashik,7504.62,INR/quintal
2021-03-17,Rice,Nashik,7672.74,INR/quintal
2021-03-18,Rice,Nashik,7850.37,INR/quintal
2021-03-19,Rice,Nashik,8031.22,INR/quintal
2021-03-20,Rice,Nashik,8222.55,INR/quintal
2021-03-21,Rice,Nashik,8422.75,INR/quintal
2021-03-22,Rice,Nashik,8621.26,INR/quintal
2021-03-23,Rice,Nashik,8836.44,INR/quintal
2021-03-24,Rice,Nashik,9055.92,INR/quintal
2021-03-25,Rice,Nashik,9283.0,INR/quintal
2021-03-26,Rice,Nashik,9515.84,INR/quintal
2021-03-27,Rice,Nashik,9758.48,INR/quintal
2021-03-28,Rice,Nashik,10021.45,INR/quintal
2021-03-29,Rice,Nashik,10290.98,INR/quintal
2021-03-30,Rice,Nashik,10572.81,INR/quintal
2021-03-31,Rice,Nashik,10856.59,INR/quintal
2021-04-01,Rice,Nashik,11162.19,INR/quintal
2021-04-02,Rice,Nashik,11471.57,INR/quintal
2021-04-03,Rice,Nashik,11789.81,INR/quintal
2021-04-04,Rice,Nashik,12119.21,INR/quintal
2021-04-05,Rice,Nashik,12461.76,INR/quintal
2021-04-06,Rice,Nashik,12819.41,INR/quintal
2021-04-07,Rice,Nashik,13190.59,INR/quintal
2021-04-08,Rice,Nashik,13586.15,INR/quintal
2021-04-09,Rice,Nashik,14007.04,INR/quintal
2021-04-10,Rice,Nashik,14429.41,INR/quintal
2021-04-11,Rice,Nashik,14869.16,INR/quintal
2021-04-12,Rice,Nashik,15317.27,INR/quintal
2021-04-13,Rice,Nashik,15789.41,INR/quintal
2021-04-14,Rice,Nashik,16276.65,INR/quintal
2021-04-15,Rice,Nashik,16799.88,INR/quintal
2021-04-16,Rice,Nashik,17352.72,INR/quintal
2021-04-17,Rice,Nashik,17908.26,INR/quintal
2021-04-18,Rice,Nashik,18493.49,INR/quintal
2021-04-19,Rice,Nashik,19103.3,INR/quintal
2021-04-20,Rice,Nashik,19746.32,INR/quintal
2021-04-21,Rice,Nashik,20412.6,INR/quintal
2021-04-22,Rice,Nashik,21124.15,INR/quintal
2021-04-23,Rice,Nashik,21842.92,INR/quintal
2021-04-24,Rice,Nashik,22607.38,INR/quintal
2021-04-25,Rice,Nashik,23392.15,INR/quintal
2021-04-26,Rice,Nashik,24202.05,INR/quintal
2021-04-27,Rice,Nashik,25076.88,INR/quintal
2021-04-28,Rice,Nashik,25995.65,INR/quintal
2021-04-29,Rice,Nashik,26940.97,INR/quintal
2021-04-30,Rice,Nashik,27917.88,INR/quintal
2021-05-01,Rice,Nashik,28928.13,INR/quintal
2021-05-02,Rice,Nashik,30003.63,INR/quintal
2021-05-03,Rice,Nashik,31096.21,INR/quintal
2021-05-04,Rice,Nashik,32275.57,INR/quintal
2021-05-05,Rice,Nashik,33493.07,INR/quintal
2021-05-06,Rice,Nashik,34766.63,INR/quintal
2021-05-07,Rice,Nashik,36090.64,INR/quintal
2021-05-08,Rice,Nashik,37471.04,INR/quintal
2021-05-09,Rice,Nashik,38936.56,INR/quintal
2021-05-10,Rice,Nashik,40475.45,INR/quintal
2021-05-11,Rice,Nashik,42083.1,INR/quintal
2021-05-12,Rice,Nashik,43787.64,INR/quintal
2021-05-13,Rice,Nashik,45556.69,INR/quintal
2021-05-14,Rice,Nashik,47423.29,INR/quintal
2021-05-15,Rice,Nashik,49339.65,INR/quintal
2021-05-16,Rice,Nashik,51369.01,INR/quintal
2021-05-17,Rice,Nashik,53537.31,INR/quintal
2021-05-18,Rice,Nashik,55802.75,INR/quintal
2021-05-19,Rice,Nashik,58167.09,INR/quintal
2021-05-20,Rice,Nashik,60633.01,INR/quintal
2021-05-21,Rice,Nashik,63208.7,INR/quintal
2021-05-22,Rice,Nashik,65923.6,INR/quintal
2021-05-23,Rice,Nashik,68806.25,INR/quintal
2021-05-24,Rice,Nashik,71764.06,INR/quintal
2021-05-25,Rice,Nashik,74979.6,INR/quintal
2021-05-26,Rice,Nashik,78345.64,INR/quintal
2021-05-27,Rice,Nashik,81886.2,INR/quintal
2021-05-28,Rice,Nashik,85592.27,INR/quintal
2021-05-29,Rice,Nashik,89475.06,INR/quintal
2021-05-30,Rice,Nashik,93571.16,INR/quintal
2021-05-31,Rice,Nashik,97855.67,INR/quintal
2021-06-01,Rice,Nashik,102439.17,INR/quintal
2021-06-02,Rice,Nashik,107176.33,INR/quintal
2021-06-03,Rice,Nashik,112150.96,INR/quintal
2021-06-04,Rice,Nashik,117400.28,INR/quintal
2021-06-05,Rice,Nashik,122909.74,INR/quintal
2021-06-06,Rice,Nashik,128790.7,INR/quintal
2021-06-07,Rice,Nashik,134924.01,INR/quintal
2021-06-08,Rice,Nashik,141411.84,INR/quintal
2021-06-09,Rice,Nashik,148337.52,INR/quintal
2021-06-10,Rice,Nashik,155631.9,INR/quintal
2021-06-11,Rice,Nashik,163202.01,INR/quintal
2021-06-12,Rice,Nashik,171333.99,INR/quintal
2021-06-13,Rice,Nashik,179745.32,INR/quintal
2021-06-14,Rice,Nashik,188618.18,INR/quintal
2021-06-15,Rice,Nashik,198074.99,INR/quintal
2021-06-16,Rice,Nashik,208115.18,INR/quintal
2021-06-17,Rice,Nashik,218684.39,INR/quintal
2021-06-18,Rice,Nashik,229914.72,INR/quintal
2021-06-19,Rice,Nashik,241716.45,INR/quintal
2021-06-20,Rice,Nashik,254034.47,INR/quintal
2021-06-21,Rice,Nashik,267246.99,INR/quintal
2021-06-22,Rice,Nashik,281085.33,INR/quintal
2021-06-23,Rice,Nashik,295896.48,INR/quintal
2021-06-24,Rice,Nashik,311428.73,INR/quintal
2021-06-25,Rice,Nashik,328090.77,INR/quintal
2021-06-26,Rice,Nashik,345853.04,INR/quintal
2021-06-27,Rice,Nashik,364254.49,INR/quintal
2021-06-28,Rice,Nashik,383699.05,INR/quintal
2021-06-29,Rice,Nashik,404564.26,INR/quintal
2021-06-30,Rice,Nashik,426917.03,INR/quintal
2021-07-01,Rice,Nashik,450360.06,INR/quintal
2021-07-02,Rice,Nashik,475120.54,INR/quintal
2021-07-03,Rice,Nashik,501261.4,INR/quintal
2021-07-04,Rice,Nashik,529351.41,INR/quintal
2021-07-05,Rice,Nashik,559346.31,INR/quintal
2021-07-06,Rice,Nashik,590445.88,INR/quintal
2021-07-07,Rice,Nashik,623961.92,INR/quintal
2021-07-08,Rice,Nashik,660128.6,INR/quintal
2021-07-09,Rice,Nashik,697756.65,INR/quintal
2021-07-10,Rice,Nashik,737853.34,INR/quintal
2021-07-11,Rice,Nashik,780520.07,INR/quintal
2021-07-12,Rice,Nashik,825769.6,INR/quintal
2021-07-13,Rice,Nashik,874385.3,INR/quintal
2021-07-14,Rice,Nashik,926369.41,INR/quintal
2021-07-15,Rice,Nashik,980419.97,INR/quintal
2021-07-16,Rice,Nashik,1038217.16,INR/quintal
2021-07-17,Rice,Nashik,1100634.94,INR/quintal
2021-07-18,Rice,Nashik,1166847.02,INR/quintal
2021-07-19,Rice,Nashik,1237311.35,INR/quintal
2021-07-20,Rice,Nashik,1312525.52,INR/quintal
2021-07-21,Rice,Nashik,1392384.56,INR/quintal
2021-07-22,Rice,Nashik,1477728.23,INR/quintal
2021-07-23,Rice,Nashik,1568262.22,INR/quintal
2021-07-24,Rice,Nashik,1664866.44,INR/quintal
2021-07-25,Rice,Nashik,1768000.48,INR/quintal
2021-07-26,Rice,Nashik,1877823.29,INR/quintal
2021-07-27,Rice,Nashik,1995678.64,INR/quintal
2021-07-28,Rice,Nashik,2121380.94,INR/quintal
2021-07-29,Rice,Nashik,2253788.11,INR/quintal
2021-07-30,Rice,Nashik,2396620.42,INR/quintal
2021-07-31,Rice,Nashik,2549422.54,INR/quintal
2021-08-01,Rice,Nashik,2713787.1,INR/quintal
2021-08-02,Rice,Nashik,2887571.35,INR/quintal
2021-08-03,Rice,Nashik,3073772.34,INR/quintal
2021-08-04,Rice,Nashik,3272666.63,INR/quintal
2021-08-05,Rice,Nashik,3487218.98,INR/quintal
2021-08-06,Rice,Nashik,3713345.13,INR/quintal
2021-08-07,Rice,Nashik,3955827.41,INR/quintal
2021-08-08,Rice,Nashik,4215192.22,INR/quintal
2021-08-09,Rice,Nashik,4494251.59,INR/quintal
2021-08-10,Rice,Nashik,4790384.74,INR/quintal
2021-08-11,Rice,Nashik,5113095.6,INR/quintal
2021-08-12,Rice,Nashik,5456887.83,INR/quintal
2021-08-13,Rice,Nashik,5825753.95,INR/quintal
2021-08-14,Rice,Nashik,6224782.58,INR/quintal
2021-08-15,Rice,Nashik,6646859.68,INR/quintal
2021-08-16,Rice,Nashik,7102676.59,INR/quintal
2021-08-17,Rice,Nashik,7591035.34,INR/quintal
2021-08-18,Rice,Nashik,8118080.04,INR/quintal
2021-08-19,Rice,Nashik,8681316.43,INR/quintal
2021-08-20,Rice,Nashik,9281977.06,INR/quintal
2021-08-21,Rice,Nashik,9930349.77,INR/quintal
2021-08-22,Rice,Nashik,10622633.68,INR/quintal
2021-08-23,Rice,Nashik,11367015.57,INR/quintal
2021-08-24,Rice,Nashik,12168908.36,INR/quintal
2021-08-25,Rice,Nashik,13030049.52,INR/quintal
2021-08-26,Rice,Nashik,13952202.58,INR/quintal
2021-08-27,Rice,Nashik,14935968.61,INR/quintal
2021-08-28,Rice,Nashik,16008739.19,INR/quintal
2021-08-29,Rice,Nashik,17163634.26,INR/quintal
2021-08-30,Rice,Nashik,18406766.52,INR/quintal
2021-08-31,Rice,Nashik,19756596.14,INR/quintal
2021-09-01,Rice,Nashik,21182579.06,INR/quintal
2021-09-02,Rice,Nashik,22743761.12,INR/quintal
2021-09-03,Rice,Nashik,24435091.65,INR/quintal
2021-09-04,Rice,Nashik,26252109.86,INR/quintal
2021-09-05,Rice,Nashik,28189604.2,INR/quintal
2021-09-06,Rice,Nashik,30287244.22,INR/quintal
2021-09-07,Rice,Nashik,32534846.88,INR/quintal
2021-09-08,Rice,Nashik,34959829.92,INR/quintal
2021-09-09,Rice,Nashik,37609152.35,INR/quintal
2021-09-10,Rice,Nashik,40454636.35,INR/quintal
2021-09-11,Rice,Nashik,43528005.78,INR/quintal
2021-09-12,Rice,Nashik,46814568.42,INR/quintal
2021-09-13,Rice,Nashik,50356153.13,INR/quintal
2021-09-14,Rice,Nashik,54231028.08,INR/quintal
2021-09-15,Rice,Nashik,58405891.02,INR/quintal
2021-09-16,Rice,Nashik,62902069.66,INR/quintal
2021-09-17,Rice,Nashik,67813598.7,INR/quintal
2021-09-18,Rice,Nashik,73097057.75,INR/quintal
2021-09-19,Rice,Nashik,78770901.1,INR/quintal
2021-09-20,Rice,Nashik,84873437.79,INR/quintal
2021-09-21,Rice,Nashik,91559167.84,INR/quintal
2021-09-22,Rice,Nashik,98758674.33,INR/quintal
2021-09-23,Rice,Nashik,106565634.69,INR/quintal
2021-09-24,Rice,Nashik,115016722.17,INR/quintal
2021-09-25,Rice,Nashik,124246975.1,INR/quintal
2021-09-26,Rice,Nashik,134224312.9,INR/quintal
2021-09-27,Rice,Nashik,144990861.55,INR/quintal
2021-09-28,Rice,Nashik,156660970.62,INR/quintal
2021-09-29,Rice,Nashik,169341004.37,INR/quintal
2021-09-30,Rice,Nashik,183165588.96,INR/quintal
2021-10-01,Rice,Nashik,198092984.85,INR/quintal
2021-10-02,Rice,Nashik,214241511.36,INR/quintal
2021-10-03,Rice,Nashik,231713776.28,INR/quintal
2021-10-04,Rice,Nashik,250781039.02,INR/quintal
2021-10-05,Rice,Nashik,271377483.61,INR/quintal
2021-10-06,Rice,Nashik,293910325.24,INR/quintal
2021-10-07,Rice,Nashik,318411362.63,INR/quintal
2021-10-08,Rice,Nashik,345139992.6,INR/quintal
2021-10-09,Rice,Nashik,374017847.69,INR/quintal
2021-10-10,Rice,Nashik,405604804.98,INR/quintal
2021-10-11,Rice,Nashik,440069525.47,INR/quintal
2021-10-12,Rice,Nashik,477318117.04,INR/quintal
2021-10-13,Rice,Nashik,518268961.84,INR/quintal
2021-10-14,Rice,Nashik,562716156.52,INR/quintal
2021-10-15,Rice,Nashik,610705123.09,INR/quintal
2021-10-16,Rice,Nashik,663798083.39,INR/quintal
2021-10-17,Rice,Nashik,720897349.02,INR/quintal
2021-10-18,Rice,Nashik,783538091.31,INR/quintal
2021-10-19,Rice,Nashik,851604970.09,INR/quintal
2021-10-20,Rice,Nashik,925718509.06,INR/quintal
2021-10-21,Rice,Nashik,1006920005.48,INR/quintal
2021-10-22,Rice,Nashik,1095066958.82,INR/quintal
2021-10-23,Rice,Nashik,1191145334.38,INR/quintal
2021-10-24,Rice,Nashik,1296009960.02,INR/quintal
2021-10-25,Rice,Nashik,1409909941.77,INR/quintal
2021-10-26,Rice,Nashik,1535471955.87,INR/quintal
2021-10-27,Rice,Nashik,1671597330.98,INR/quintal
2021-10-28,Rice,Nashik,1820853226.97,INR/quintal
2021-10-29,Rice,Nashik,1983821702.04,INR/quintal
2021-10-30,Rice,Nashik,2162413157.94,INR/quintal
2021-10-31,Rice,Nashik,2357168175.97,INR/quintal
2021-11-01,Rice,Nashik,2570333389.34,INR/quintal
2021-11-02,Rice,Nashik,2804218828.97,INR/quintal
2021-11-03,Rice,Nashik,3060098961.61,INR/quintal
2021-11-04,Rice,Nashik,3338508257.69,INR/quintal
2021-11-05,Rice,Nashik,3644481951.18,INR/quintal
2021-11-06,Rice,Nashik,3981562081.64,INR/quintal
2021-11-07,Rice,Nashik,4352860123.64,INR/quintal
2021-11-08,Rice,Nashik,4752789917.58,INR/quintal
2021-11-09,Rice,Nashik,5195658512.48,INR/quintal
2021-11-10,Rice,Nashik,5679796798.2,INR/quintal
2021-11-11,Rice,Nashik,6209106658.71,INR/quintal
2021-11-12,Rice,Nashik,6789949472.43,INR/quintal
2021-11-13,Rice,Nashik,7425706087.13,INR/quintal
2021-11-14,Rice,Nashik,8121888016.01,INR/quintal
2021-11-15,Rice,Nashik,8891372686.9,INR/quintal
2021-11-16,Rice,Nashik,9741312934.47,INR/quintal
2021-11-17,Rice,Nashik,10669755303.52,INR/quintal
2021-11-18,Rice,Nashik,11689015342.56,INR/quintal
2021-11-19,Rice,Nashik,12805324599.79,INR/quintal
2021-11-20,Rice,Nashik,14030396996.33,INR/quintal
2021-11-21,Rice,Nashik,15382099417.5,INR/quintal
2021-11-22,Rice,Nashik,16862040436.76,INR/quintal
2021-11-23,Rice,Nashik,18503802562.82,INR/quintal
2021-11-24,Rice,Nashik,20298224333.18,INR/quintal
2021-11-25,Rice,Nashik,22270427859.39,INR/quintal
2021-11-26,Rice,Nashik,24468321607.57,INR/quintal
2021-11-27,Rice,Nashik,26880964170.74,INR/quintal
2021-11-28,Rice,Nashik,29512546817.1,INR/quintal
2021-11-29,Rice,Nashik,32414086059.01,INR/quintal
2021-11-30,Rice,Nashik,35619296998.11,INR/quintal
2021-12-01,Rice,Nashik,39161278818.5,INR/quintal
2021-12-02,Rice,Nashik,43062295021.85,INR/quintal
2021-12-03,Rice,Nashik,47395474593.28,INR/quintal
2021-12-04,Rice,Nashik,52157253870.42,INR/quintal
2021-12-05,Rice,Nashik,57407613293.8,INR/quintal
2021-12-06,Rice,Nashik,63190266043.33,INR/quintal
2021-12-07,Rice,Nashik,69562793464.44,INR/quintal
2021-12-08,Rice,Nashik,76610344524.92,INR/quintal
2021-12-09,Rice,Nashik,84386781882.91,INR/quintal
2021-12-10,Rice,Nashik,92964526835.9,INR/quintal
2021-12-11,Rice,Nashik,102528546636.21,INR/quintal
2021-12-12,Rice,Nashik,113100723073.16,INR/quintal
2021-12-13,Rice,Nashik,124737458286.74,INR/quintal
2021-12-14,Rice,Nashik,137692827462.71,INR/quintal
2021-12-15,Rice,Nashik,151994466944.91,INR/quintal
2021-12-16,Rice,Nashik,167725033444.57,INR/quintal
2021-12-17,Rice,Nashik,185108047374.22,INR/quintal
2021-12-18,Rice,Nashik,204478189131.93,INR/quintal
2021-12-19,Rice,Nashik,225949915041.23,INR/quintal
2021-12-20,Rice,Nashik,249583644035.2,INR/quintal
2021-12-21,Rice,Nashik,275840233951.41,INR/quintal
2021-12-22,Rice,Nashik,305093322133.59,INR/quintal
2021-12-23,Rice,Nashik,337627231529.68,INR/quintal
2021-12-24,Rice,Nashik,373530364417.12,INR/quintal
2021-12-25,Rice,Nashik,413358699451.3,INR/quintal
2021-12-26,Rice,Nashik,457473385416.65,INR/quintal
2021-12-27,Rice,Nashik,506787546604.81,INR/quintal
2021-12-28,Rice,Nashik,561380433900.15,INR/quintal
2021-12-29,Rice,Nashik,621708643451.83,INR/quintal
2021-12-30,Rice,Nashik,689109920654.49,INR/quintal
2021-12-31,Rice,Nashik,763616228008.07,INR/quintal
2022-01-01,Rice,Nashik,846521586999.78,INR/quintal
2022-01-02,Rice,Nashik,938853043646.01,INR/quintal
2022-01-03,Rice,Nashik,1041382234296.46,INR/quintal
2022-01-04,Rice,Nashik,1155403174947.97,INR/quintal
2022-01-05,Rice,Nashik,1282027630966.28,INR/quintal
2022-01-06,Rice,Nashik,1423274764185.13,INR/quintal
2022-01-07,Rice,Nashik,1580607244096.47,INR/quintal
2022-01-08,Rice,Nashik,1755291270450.3,INR/quintal
2022-01-09,Rice,Nashik,1951139020300.57,INR/quintal
2022-01-10,Rice,Nashik,2167628175997.08,INR/quintal
2022-01-11,Rice,Nashik,2409994667713.6,INR/quintal
2022-01-12,Rice,Nashik,2681194962513.74,INR/quintal
2022-01-13,Rice,Nashik,2984231155978.21,INR/quintal
2022-01-14,Rice,Nashik,3320384561006.46,INR/quintal
2022-01-15,Rice,Nashik,3697520014354.12,INR/quintal
2022-01-16,Rice,Nashik,4116571667305.35,INR/quintal
2022-01-17,Rice,Nashik,4588684989178.69,INR/quintal
2022-01-18,Rice,Nashik,5109519891712.64,INR/quintal
2022-01-19,Rice,Nashik,5691952108855.32,INR/quintal
2022-01-20,Rice,Nashik,6345168280479.95,INR/quintal
2022-01-21,Rice,Nashik,7071672047138.19,INR/quintal
2022-01-22,Rice,Nashik,7885080296183.72,INR/quintal
2022-01-23,Rice,Nashik,8798117787772.61,INR/quintal
2022-01-24,Rice,Nashik,9818644619507.38,INR/quintal
2022-01-25,Rice,Nashik,10959658704988.42,INR/quintal
2022-01-26,Rice,Nashik,12236666412851.22,INR/quintal
2022-01-27,Rice,Nashik,13654288736941.14,INR/quintal
2022-01-28,Rice,Nashik,15254579329752.56,INR/quintal
2022-01-29,Rice,Nashik,17042312769607.48,INR/quintal
2022-01-30,Rice,Nashik,19046598619077.34,INR/quintal
2022-01-31,Rice,Nashik,21283148540563.74,INR/quintal
2022-02-01,Rice,Nashik,23812025562585.69,INR/quintal
2022-02-02,Rice,Nashik,26647546938035.22,INR/quintal
2022-02-03,Rice,Nashik,29810616999697.93,INR/quintal
2022-02-04,Rice,Nashik,33374346172411.48,INR/quintal
2022-02-05,Rice,Nashik,37393964092023.74,INR/quintal
2022-02-06,Rice,Nashik,41886696072859.28,INR/quintal
2022-02-07,Rice,Nashik,46896028958910.02,INR/quintal
2022-02-08,Rice,Nashik,52545989292025.19,INR/quintal
2022-02-09,Rice,Nashik,58907526005363.31,INR/quintal
2022-02-10,Rice,Nashik,66104292401449.84,INR/quintal
